,choice,alt,time,fare,age,number_own_cars,chid,idx.chid,idx.alt
489,FALSE,3,0.2078,0.9924,0,1,163,163,3
490,TRUE,1,0.575,2.3,0,0,164,164,1
491,FALSE,2,0.921,8.2,0,0,164,164,2
492,FALSE,3,0.2955,1.476,0,1,164,164,3
493,TRUE,1,0.557,2.3,0,0,165,165,1
494,FALSE,2,0.731,6.2,0,0,165,165,2
495,FALSE,3,0.2601,1.2895,0,1,165,165,3
496,TRUE,1,0.456,1.9,0,0,166,166,1
497,FALSE,2,1.459,8.9,0,0,166,166,2
498,FALSE,3,0.3412,1.5381,0,1,166,166,3
499,TRUE,1,1.061,7.4,0,0,167,167,1
500,FALSE,2,1.906,19.2,0,0,167,167,2
501,FALSE,3,0.7546,5.9702,0,1,167,167,3
502,TRUE,1,0.273,1.9,0,0,168,168,1
503,FALSE,2,0.631,5,0,0,168,168,2
504,FALSE,3,0.2254,1.0399,0,1,168,168,3
505,TRUE,1,0.416,2.3,0,0,169,169,1
506,FALSE,2,0.949,8.4,0,0,169,169,2
507,FALSE,3,0.2955,1.4131,0,1,169,169,3
508,TRUE,1,0.416,2.3,0,0,170,170,1
509,FALSE,2,0.949,8.4,0,0,170,170,2
510,FALSE,3,0.2955,1.4131,0,1,170,170,3
511,TRUE,1,0.35,1.9,0,0,171,171,1
512,FALSE,2,0.863,6.7,0,0,171,171,2
513,FALSE,3,0.2374,1.0967,0,1,171,171,3
514,TRUE,1,0.394,2.3,0,0,172,172,1
515,FALSE,2,0.789,7.6,0,0,172,172,2
516,FALSE,3,0.2947,1.4519,0,1,172,172,3
517,TRUE,1,0.456,1.9,0,0,173,173,1
518,FALSE,2,1.205,8.9,0,0,173,173,2
519,FALSE,3,0.3412,1.5381,0,1,173,173,3
520,TRUE,1,0.202,1.8,0,0,174,174,1
521,FALSE,2,0.927,4,0,0,174,174,2
522,FALSE,3,0.1066,0.4042,0,1,174,174,3
523,TRUE,1,0.283,1.9,0,0,175,175,1
524,FALSE,2,0.596,4.4,0,0,175,175,2
525,FALSE,3,0.1643,0.7454,0,1,175,175,3
526,TRUE,1,0.262,1.9,0,0,176,176,1
527,FALSE,2,0.738,5.7,0,0,176,176,2
528,FALSE,3,0.1572,0.706,0,1,176,176,3
529,TRUE,1,0.378,2.3,0,0,177,177,1
530,FALSE,2,0.816,6.7,0,0,177,177,2
531,FALSE,3,0.281,1.3821,0,1,177,177,3
532,TRUE,1,0.445,3.2,0,0,178,178,1
533,FALSE,2,1.444,10.2217,0,0,178,178,2
534,FALSE,3,0.3462,1.7028,0,1,178,178,3
535,TRUE,1,0.524,1.9,0,0,179,179,1
536,FALSE,2,0.954,5.3,0,0,179,179,2
537,FALSE,3,0.1941,0.9482,0,1,179,179,3
538,TRUE,1,0.685,5.7,0,0,180,180,1
539,FALSE,2,1.405,12.4,0,0,180,180,2
540,FALSE,3,0.4962,4.5068,0,1,180,180,3
541,TRUE,1,0.283,1.9,0,0,181,181,1
542,FALSE,2,0.786,5.9,0,0,181,181,2
543,FALSE,3,0.1643,0.7454,0,1,181,181,3
544,TRUE,1,0.24,1.8,0,0,182,182,1
545,FALSE,2,0.961,4,0,0,182,182,2
546,FALSE,3,0.0984,0.3583,0,1,182,182,3
547,TRUE,1,0.202,1.8,0,0,183,183,1
548,FALSE,2,0.766,2.6,0,0,183,183,2
549,FALSE,3,0.1066,0.4042,0,1,183,183,3
550,TRUE,1,0.29,1.9,0,0,184,184,1
551,FALSE,2,0.62,4.5,0,0,184,184,2
552,FALSE,3,0.1799,0.8349,0,1,184,184,3
553,TRUE,1,0.24,1.8,0,0,185,185,1
554,FALSE,2,0.76,2.3,0,0,185,185,2
555,FALSE,3,0.0984,0.3583,0,1,185,185,3
556,TRUE,1,0.315,1.8,0,0,186,186,1
557,FALSE,2,0.62,4.5,0,0,186,186,2
558,FALSE,3,0.1799,0.8349,0,1,186,186,3
559,TRUE,1,0.524,1.9,0,0,187,187,1
560,FALSE,2,0.63,5.1,0,0,187,187,2
561,FALSE,3,0.1941,0.9482,0,1,187,187,3
562,TRUE,1,0.685,5.7,0,0,188,188,1
563,FALSE,2,1.415,12.3,0,0,188,188,2
564,FALSE,3,0.4962,4.5068,0,1,188,188,3
565,TRUE,1,0.378,2.3,0,0,189,189,1
566,FALSE,2,0.807,6.7,0,0,189,189,2
567,FALSE,3,0.281,1.3821,0,1,189,189,3
568,TRUE,1,0.98,5.4,0,0,190,190,1
569,FALSE,2,1.265,8.9028,0,0,190,190,2
570,FALSE,3,0.3462,1.7028,0,1,190,190,3
571,TRUE,1,0.256,1.9,0,0,191,191,1
572,FALSE,2,0.852,6.4,0,0,191,191,2
573,FALSE,3,0.135,0.5769,0,1,191,191,3
574,TRUE,1,0.362,2.3,0,0,192,192,1
575,FALSE,2,0.834,6.9,0,0,192,192,2
576,FALSE,3,0.2729,1.341,0,1,192,192,3
577,TRUE,1,0.256,1.9,0,0,193,193,1
578,FALSE,2,0.764,6.3,0,0,193,193,2
579,FALSE,3,0.135,0.5769,0,1,193,193,3
580,TRUE,1,0.274,1.8,0,0,194,194,1
581,FALSE,2,0.494,3.2,0,0,194,194,2
582,FALSE,3,0.1325,0.5685,0,1,194,194,3
583,TRUE,1,0.274,1.8,0,0,195,195,1
584,FALSE,2,0.504,3.2,0,0,195,195,2
585,FALSE,3,0.1325,0.5685,0,1,195,195,3
586,TRUE,1,0.362,2.3,0,0,196,196,1
587,FALSE,2,0.825,6.9,0,0,196,196,2
588,FALSE,3,0.2729,1.341,0,1,196,196,3
589,TRUE,1,0.352,1.9,0,0,197,197,1
590,FALSE,2,0.898,8.5,0,0,197,197,2
591,FALSE,3,0.2396,1.1117,0,1,197,197,3
592,TRUE,1,0.352,1.9,0,0,198,198,1
593,FALSE,2,1.142,7.9,0,0,198,198,2
594,FALSE,3,0.2396,1.1117,0,1,198,198,3
595,TRUE,1,0.451,4,0,0,199,199,1
596,FALSE,2,1.301,5.3,0,0,199,199,2
597,FALSE,3,0.6377,3.2237,0,1,199,199,3
598,TRUE,1,0.451,4,0,0,200,200,1
599,FALSE,2,1.301,5.3,0,0,200,200,2
600,FALSE,3,0.6377,3.2237,0,1,200,200,3
601,TRUE,1,0.336,1.9,0,0,201,201,1
602,FALSE,2,0.803,6,0,0,201,201,2
603,FALSE,3,0.236,1.0903,0,1,201,201,3
604,TRUE,1,0.319,1.9,0,0,202,202,1
605,FALSE,2,0.786,6,0,0,202,202,2
606,FALSE,3,0.227,1.0382,0,1,202,202,3
607,TRUE,1,0.336,1.9,0,0,203,203,1
608,FALSE,2,0.802,6,0,0,203,203,2
609,FALSE,3,0.236,1.0903,0,1,203,203,3
610,TRUE,1,0.524,7.5,0,0,204,204,1
611,FALSE,2,2.028,21.1717,0,0,204,204,2
612,FALSE,3,0.8409,4.3609,0,1,204,204,3
613,TRUE,1,0.451,4,0,0,205,205,1
614,FALSE,2,0.837,5.4,0,0,205,205,2
615,FALSE,3,0.6377,3.2237,0,1,205,205,3
616,TRUE,1,0.451,4,0,0,206,206,1
617,FALSE,2,0.837,5.4,0,0,206,206,2
618,FALSE,3,0.6377,3.2237,0,1,206,206,3
619,TRUE,1,0.319,1.9,0,0,207,207,1
620,FALSE,2,0.784,6,0,0,207,207,2
621,FALSE,3,0.227,1.0382,0,1,207,207,3
622,TRUE,1,0.364,3.28,0,0,208,208,1
623,FALSE,2,0.654,5.3,0,0,208,208,2
624,FALSE,3,0.2045,0.9259,0,1,208,208,3
625,TRUE,1,0.2,1.8,0,0,209,209,1
626,FALSE,2,0.414,2.1,0,0,209,209,2
627,FALSE,3,0.0947,0.3372,0,1,209,209,3
628,TRUE,1,0.833,5.7,0,0,210,210,1
629,FALSE,2,1.798,16.0461,0,0,210,210,2
630,FALSE,3,0.6226,5.1151,0,1,210,210,3
631,TRUE,1,0.524,7.5,0,0,211,211,1
632,FALSE,2,2.011,20.9311,0,0,211,211,2
633,FALSE,3,0.8409,4.3609,0,1,211,211,3
634,TRUE,1,0.833,5.7,0,0,212,212,1
635,FALSE,2,1.72,17.2,0,0,212,212,2
636,FALSE,3,0.6226,5.1151,0,1,212,212,3
637,TRUE,1,0.2,1.8,0,0,213,213,1
638,FALSE,2,0.411,2.1,0,0,213,213,2
639,FALSE,3,0.0947,0.3372,0,1,213,213,3
640,TRUE,1,0.364,3.28,0,0,214,214,1
641,FALSE,2,0.847,6.7,0,0,214,214,2
642,FALSE,3,0.2045,0.9259,0,1,214,214,3
643,TRUE,1,0.336,1.9,0,0,215,215,1
644,FALSE,2,0.803,6,1,0,215,215,2
645,FALSE,3,0.236,1.0903,0,0,215,215,3
646,TRUE,1,0.336,1.9,0,0,216,216,1
647,FALSE,2,0.802,6,1,0,216,216,2
648,FALSE,3,0.236,1.0903,0,0,216,216,3
649,TRUE,1,1.1,6.4,0,0,217,217,1
650,FALSE,2,0.762,7.5,1,0,217,217,2
651,FALSE,3,0.2884,1.3983,0,0,217,217,3
652,TRUE,1,0.485,4.8,0,0,218,218,1
653,FALSE,2,1.49,13.9528,1,0,218,218,2
654,FALSE,3,0.6144,3.0976,0,0,218,218,3
655,TRUE,1,0.372,2.3,0,0,219,219,1
656,FALSE,2,1.062,7.6,1,0,219,219,2
657,FALSE,3,0.2884,1.3983,0,0,219,219,3
658,TRUE,1,1.002,10.2,0,0,220,220,1
659,FALSE,2,0.996,12.3906,1,0,220,220,2
660,FALSE,3,0.5255,2.6409,0,0,220,220,3
661,TRUE,1,1.026,10.2,0,0,221,221,1
662,FALSE,2,1.089,13.4094,1,0,221,221,2
663,FALSE,3,0.5692,2.8735,0,0,221,221,3
664,TRUE,1,0.217,1.4,0,0,222,222,1
665,FALSE,2,1.141,5.2,1,0,222,222,2
666,FALSE,3,0.099,0.3625,0,0,222,222,3
667,TRUE,1,0.798,4.8,0,0,223,223,1
668,FALSE,2,1.245,11.8056,1,0,223,223,2
669,FALSE,3,0.475,2.4748,0,0,223,223,3
670,TRUE,1,0.243,1.4,0,0,224,224,1
671,FALSE,2,1.074,4.7,1,0,224,224,2
672,FALSE,3,0.1058,0.3981,0,0,224,224,3
673,TRUE,1,0.268,1.8,0,0,225,225,1
674,FALSE,2,1.002,5.2,1,0,225,225,2
675,FALSE,3,0.1191,0.4849,0,0,225,225,3
676,TRUE,1,0.297,1.9,0,0,226,226,1
677,FALSE,2,1.144,5.7,1,0,226,226,2
678,FALSE,3,0.156,0.7184,0,0,226,226,3
679,TRUE,1,0.304,1.9,0,0,227,227,1
680,FALSE,2,0.977,4.9,1,0,227,227,2
681,FALSE,3,0.1582,0.6806,0,0,227,227,3
682,TRUE,1,0.441,4.8,0,0,228,228,1
683,FALSE,2,1.442,14.7233,1,0,228,228,2
684,FALSE,3,0.5485,2.7681,0,0,228,228,3
685,TRUE,1,0.485,4.8,0,0,229,229,1
686,FALSE,2,1.325,12.6339,1,0,229,229,2
687,FALSE,3,0.6144,3.0976,0,0,229,229,3
688,TRUE,1,0.265,1.9,0,0,230,230,1
689,FALSE,2,0.515,3.7,1,0,230,230,2
690,FALSE,3,0.154,0.6801,0,0,230,230,3
691,TRUE,1,0.723,4.8,0,0,231,231,1
692,FALSE,2,1.285,12.3094,1,0,231,231,2
693,FALSE,3,0.5255,2.6409,0,0,231,231,3
694,TRUE,1,0.362,2.3,0,0,232,232,1
695,FALSE,2,0.834,6.9,1,0,232,232,2
696,FALSE,3,0.2729,1.341,0,0,232,232,3
697,TRUE,1,0.243,1.4,0,0,233,233,1
698,FALSE,2,0.784,7,1,0,233,233,2
699,FALSE,3,0.1058,0.3981,0,0,233,233,3
700,TRUE,1,0.265,1.9,0,0,234,234,1
701,FALSE,2,0.61,5.2,1,0,234,234,2
702,FALSE,3,0.154,0.6801,0,0,234,234,3
703,TRUE,1,0.18,1.4,0,0,235,235,1
704,FALSE,2,0.704,1.6,1,0,235,235,2
705,FALSE,3,0.0681,0.2001,0,0,235,235,3
706,TRUE,1,0.297,1.9,0,0,236,236,1
707,FALSE,2,1.065,6.3,1,0,236,236,2
708,FALSE,3,0.156,0.7184,0,0,236,236,3
709,TRUE,1,0.223,1.8,0,0,237,237,1
710,FALSE,2,0.555,3.8,1,0,237,237,2
711,FALSE,3,0.1004,0.4029,0,0,237,237,3
712,TRUE,1,0.696,5.7,0,0,238,238,1
713,FALSE,2,1.286,12.1,1,0,238,238,2
714,FALSE,3,0.4832,4.4402,0,0,238,238,3
715,TRUE,1,0.696,5.7,0,0,239,239,1
716,FALSE,2,1.286,12.1,1,0,239,239,2
717,FALSE,3,0.4832,4.4402,0,0,239,239,3
718,TRUE,1,0.223,1.8,0,0,240,240,1
719,FALSE,2,0.644,3.9,1,0,240,240,2
720,FALSE,3,0.1004,0.4029,0,0,240,240,3
721,TRUE,1,0.298,1.8,0,0,241,241,1
722,FALSE,2,0.79,6.2,1,0,241,241,2
723,FALSE,3,0.1191,0.4849,0,0,241,241,3
724,TRUE,1,0.18,1.4,0,0,242,242,1
725,FALSE,2,0.71,1.6,1,0,242,242,2
726,FALSE,3,0.0681,0.2001,0,0,242,242,3
727,TRUE,1,0.217,1.4,0,0,243,243,1
728,FALSE,2,1.027,9.9,1,0,243,243,2
729,FALSE,3,0.099,0.3625,0,0,243,243,3
730,TRUE,1,0.2,1.8,0,0,244,244,1
731,FALSE,2,0.414,2.1,1,0,244,244,2
732,FALSE,3,0.0947,0.3372,0,0,244,244,3
733,TRUE,1,0.901,4.8,0,0,245,245,1
734,FALSE,2,1.372,13.5094,1,0,245,245,2
735,FALSE,3,0.5692,2.8735,0,0,245,245,3
736,TRUE,1,0.358,3.2,0,0,246,246,1
737,FALSE,2,1.206,7.5,1,0,246,246,2
738,FALSE,3,0.2139,0.9743,0,0,246,246,3
739,TRUE,1,0.616,2.3,0,0,247,247,1
740,FALSE,2,0.981,7.2,1,0,247,247,2
741,FALSE,3,0.255,1.247,0,0,247,247,3
742,TRUE,1,0.888,7.1,0,0,248,248,1
743,FALSE,2,1.428,10.1544,1,0,248,248,2
744,FALSE,3,0.5441,2.7252,0,0,248,248,3
745,TRUE,1,0.346,1.9,0,0,249,249,1
746,FALSE,2,1.046,6.6,1,0,249,249,2
747,FALSE,3,0.2048,0.9271,0,0,249,249,3
748,TRUE,1,0.633,2.3,0,0,250,250,1
749,FALSE,2,0.961,7.3,1,0,250,250,2
750,FALSE,3,0.255,1.247,0,0,250,250,3
751,TRUE,1,0.304,1.9,0,0,251,251,1
752,FALSE,2,0.673,5.2,1,0,251,251,2
753,FALSE,3,0.1582,0.6806,0,0,251,251,3
754,TRUE,1,0.888,7.1,0,0,252,252,1
755,FALSE,2,1.131,9.5272,1,0,252,252,2
756,FALSE,3,0.5441,2.7252,0,0,252,252,3
757,TRUE,1,0.696,5.7,0,0,253,253,1
758,FALSE,2,1.347,11.9,1,0,253,253,2
759,FALSE,3,0.4832,4.4402,0,0,253,253,3
760,TRUE,1,0.696,5.7,0,0,254,254,1
761,FALSE,2,1.347,11.9,1,0,254,254,2
762,FALSE,3,0.4832,4.4402,0,0,254,254,3
763,TRUE,1,0.346,1.9,0,0,255,255,1
764,FALSE,2,0.775,6.6,1,0,255,255,2
765,FALSE,3,0.2048,0.9271,0,0,255,255,3
766,TRUE,1,0.362,2.3,0,0,256,256,1
767,FALSE,2,0.825,6.9,1,0,256,256,2
768,FALSE,3,0.2729,1.341,0,0,256,256,3
769,TRUE,1,0.2,1.8,0,0,257,257,1
770,FALSE,2,0.411,2.1,1,0,257,257,2
771,FALSE,3,0.0947,0.3372,0,0,257,257,3
772,TRUE,1,0.358,3.2,0,0,258,258,1
773,FALSE,2,0.974,8,1,0,258,258,2
774,FALSE,3,0.2139,0.9743,0,0,258,258,3
775,TRUE,1,1.113,6.4,0,0,259,259,1
776,FALSE,2,0.816,7.8,1,0,259,259,2
777,FALSE,3,0.3101,1.5049,0,0,259,259,3
778,TRUE,1,0.385,2.3,0,0,260,260,1
779,FALSE,2,1.258,8.7,1,0,260,260,2
780,FALSE,3,0.3101,1.5049,0,0,260,260,3
781,TRUE,1,1.026,10.2,0,0,261,261,1
782,FALSE,2,1.089,13.4094,1,0,261,261,2
783,FALSE,3,0.5692,2.8735,0,0,261,261,3
784,TRUE,1,0.325,1.9,0,0,262,262,1
785,FALSE,2,0.744,5.7,1,0,262,262,2
786,FALSE,3,0.1927,0.8459,0,0,262,262,3
787,TRUE,1,0.595,2.3,0,0,263,263,1
788,FALSE,2,0.961,8.5,1,0,263,263,2
789,FALSE,3,0.2834,1.4179,0,0,263,263,3
790,TRUE,1,0.271,1.4,0,0,264,264,1
791,FALSE,2,1.005,3.7,1,0,264,264,2
792,FALSE,3,0.0906,0.3141,0,0,264,264,3
793,TRUE,1,0.551,2.3,0,0,265,265,1
794,FALSE,2,1.113,6.4,1,0,265,265,2
795,FALSE,3,0.2302,1.0614,0,0,265,265,3
796,TRUE,1,0.411,3.4,0,0,266,266,1
797,FALSE,2,1.17,8.2,1,0,266,266,2
798,FALSE,3,0.3163,1.5242,0,0,266,266,3
799,TRUE,1,0.442,3.2,0,0,267,267,1
800,FALSE,2,0.884,7.665,1,0,267,267,2
801,FALSE,3,0.3274,1.6326,0,0,267,267,3
802,TRUE,1,0.282,1.9,0,0,268,268,1
803,FALSE,2,0.558,4.1,1,0,268,268,2
804,FALSE,3,0.1643,0.753,0,0,268,268,3
805,TRUE,1,0.459,3.2,0,0,269,269,1
806,FALSE,2,1.333,9.3489,1,0,269,269,2
807,FALSE,3,0.3602,1.8114,0,0,269,269,3
808,TRUE,1,0.967,8.59,0,0,270,270,1
809,FALSE,2,1.497,6.8,1,0,270,270,2
810,FALSE,3,0.5366,2.7015,0,0,270,270,3
811,TRUE,1,0.967,8.59,0,0,271,271,1
812,FALSE,2,1.497,6.8,1,0,271,271,2
813,FALSE,3,0.5366,2.7015,0,0,271,271,3
814,TRUE,1,0.26,1.9,0,0,272,272,1
815,FALSE,2,1.052,5.6,1,0,272,272,2
816,FALSE,3,0.1831,0.852,0,0,272,272,3
817,TRUE,1,0.67,5.7,0,0,273,273,1
818,FALSE,2,1.364,11.7,1,0,273,273,2
819,FALSE,3,0.5363,4.7216,0,0,273,273,3
820,TRUE,1,0.67,5.7,0,0,274,274,1
821,FALSE,2,1.364,11.7,1,0,274,274,2
822,FALSE,3,0.5363,4.7216,0,0,274,274,3
823,TRUE,1,0.282,1.9,0,0,275,275,1
824,FALSE,2,0.59,4.1,1,0,275,275,2
825,FALSE,3,0.1643,0.753,0,0,275,275,3
826,TRUE,1,0.337,1.9,0,0,276,276,1
827,FALSE,2,1.251,8,1,0,276,276,2
828,FALSE,3,0.2224,1.0238,0,0,276,276,3
829,TRUE,1,0.337,1.9,0,0,277,277,1
830,FALSE,2,1.251,8,1,0,277,277,2
831,FALSE,3,0.2224,1.0238,0,0,277,277,3
832,TRUE,1,0.31,1.8,0,0,278,278,1
833,FALSE,2,0.838,4.2,1,0,278,278,2
834,FALSE,3,0.1965,0.8769,0,0,278,278,3
835,TRUE,1,0.644,4.8,0,0,279,279,1
836,FALSE,2,1.243,11.3,1,0,279,279,2
837,FALSE,3,0.476,4.3977,0,0,279,279,3
838,TRUE,1,0.26,1.9,0,0,280,280,1
839,FALSE,2,1.068,5.6,1,0,280,280,2
840,FALSE,3,0.1831,0.852,0,0,280,280,3
841,TRUE,1,0.901,4.8,0,0,281,281,1
842,FALSE,2,1.372,13.5094,1,0,281,281,2
843,FALSE,3,0.5692,2.8735,0,0,281,281,3
844,TRUE,1,0.698,4.8,0,0,282,282,1
845,FALSE,2,1.454,13.1,1,0,282,282,2
846,FALSE,3,0.5952,3.0134,0,0,282,282,3
847,TRUE,1,0.271,1.4,0,0,283,283,1
848,FALSE,2,0.701,3.7,1,0,283,283,2
849,FALSE,3,0.0906,0.3141,0,0,283,283,3
850,TRUE,1,0.595,2.3,0,0,284,284,1
851,FALSE,2,0.92,8.5,1,0,284,284,2
852,FALSE,3,0.2834,1.4179,0,0,284,284,3
853,TRUE,1,0.411,3.4,0,0,285,285,1
854,FALSE,2,1.248,13.0006,1,0,285,285,2
855,FALSE,3,0.3163,1.5242,0,0,285,285,3
856,TRUE,1,0.967,8.59,0,0,286,286,1
857,FALSE,2,1.515,12.2111,1,0,286,286,2
858,FALSE,3,0.5366,2.7015,0,0,286,286,3
859,TRUE,1,0.967,8.59,0,0,287,287,1
860,FALSE,2,1.515,12.2111,1,0,287,287,2
861,FALSE,3,0.5366,2.7015,0,0,287,287,3
862,TRUE,1,0.507,1.9,0,0,288,288,1
863,FALSE,2,1,1.7,1,0,288,288,2
864,FALSE,3,0.1908,0.7399,0,0,288,288,3
865,TRUE,1,0.456,1.9,0,0,289,289,1
866,FALSE,2,1.459,8.9,1,0,289,289,2
867,FALSE,3,0.3412,1.5381,0,0,289,289,3
868,TRUE,1,0.985,4.5,0,0,290,290,1
869,FALSE,2,1.101,5.4,1,0,290,290,2
870,FALSE,3,0.3902,1.8053,0,0,290,290,3
871,TRUE,1,0.67,5.7,0,0,291,291,1
872,FALSE,2,1.38,11.9,1,0,291,291,2
873,FALSE,3,0.5363,4.7216,0,0,291,291,3
874,TRUE,1,0.67,5.7,0,0,292,292,1
875,FALSE,2,1.38,11.9,1,0,292,292,2
876,FALSE,3,0.5363,4.7216,0,0,292,292,3
877,TRUE,1,0.698,4.8,0,0,293,293,1
878,FALSE,2,1.516,12.9,1,0,293,293,2
879,FALSE,3,0.5952,3.0134,0,0,293,293,3
880,TRUE,1,0.421,2.3,0,0,294,294,1
881,FALSE,2,1.483,9.6,1,0,294,294,2
882,FALSE,3,0.2985,1.4234,0,0,294,294,3
883,TRUE,1,0.644,4.8,0,0,295,295,1
884,FALSE,2,1.27,11.2,1,0,295,295,2
885,FALSE,3,0.476,4.3977,0,0,295,295,3
886,TRUE,1,0.507,1.9,0,0,296,296,1
887,FALSE,2,0.745,1.7,1,0,296,296,2
888,FALSE,3,0.1908,0.7399,0,0,296,296,3
889,TRUE,1,0.442,3.2,0,0,297,297,1
890,FALSE,2,0.865,7.665,1,0,297,297,2
891,FALSE,3,0.3274,1.6326,0,0,297,297,3
892,TRUE,1,0.325,1.9,0,0,298,298,1
893,FALSE,2,0.909,5.7,1,0,298,298,2
894,FALSE,3,0.1927,0.8459,0,0,298,298,3
895,TRUE,1,0.456,1.9,0,0,299,299,1
896,FALSE,2,1.205,8.9,1,0,299,299,2
897,FALSE,3,0.3412,1.5381,0,0,299,299,3
898,TRUE,1,0.421,2.3,0,0,300,300,1
899,FALSE,2,1.184,9.6,1,0,300,300,2
900,FALSE,3,0.2985,1.4234,0,0,300,300,3
901,TRUE,1,0.31,1.8,0,0,301,301,1
902,FALSE,2,0.842,4.2,1,0,301,301,2
903,FALSE,3,0.1965,0.8769,0,0,301,301,3
904,TRUE,1,0.459,3.2,0,0,302,302,1
905,FALSE,2,1.006,10.5,1,0,302,302,2
906,FALSE,3,0.3602,1.8114,0,0,302,302,3
907,TRUE,1,0.565,2.3,0,0,303,303,1
908,FALSE,2,0.831,5.5,1,0,303,303,2
909,FALSE,3,0.3902,1.8053,0,0,303,303,3
910,TRUE,1,0.337,1.9,0,0,304,304,1
911,FALSE,2,1.081,6.7,1,0,304,304,2
912,FALSE,3,0.2224,1.0238,0,0,304,304,3
913,TRUE,1,0.337,1.9,0,0,305,305,1
914,FALSE,2,1.081,6.7,1,0,305,305,2
915,FALSE,3,0.2224,1.0238,0,0,305,305,3
916,TRUE,1,0.341,2.3,0,0,306,306,1
917,FALSE,2,0.613,4.5,0,0,306,306,2
918,FALSE,3,0.3067,1.435,0,0,306,306,3
919,TRUE,1,0.36,2.3,0,0,307,307,1
920,FALSE,2,0.934,8.6,0,0,307,307,2
921,FALSE,3,0.2976,1.4186,0,0,307,307,3
922,TRUE,1,1.069,6.4,0,0,308,308,1
923,FALSE,2,0.935,8.6,0,0,308,308,2
924,FALSE,3,0.2789,1.3213,0,0,308,308,3
925,TRUE,1,0.341,2.3,0,0,309,309,1
926,FALSE,2,0.913,4.3,0,0,309,309,2
927,FALSE,3,0.3067,1.435,0,0,309,309,3
928,TRUE,1,0.846,7.4,0,0,310,310,1
929,FALSE,2,1.482,19.5717,0,0,310,310,2
930,FALSE,3,0.8136,4.2044,0,0,310,310,3
931,TRUE,1,0.36,2.3,0,0,311,311,1
932,FALSE,2,1.224,8.6,0,0,311,311,2
933,FALSE,3,0.2976,1.4186,0,0,311,311,3
934,TRUE,1,0.341,2.3,0,0,312,312,1
935,FALSE,2,1.225,8.6,0,0,312,312,2
936,FALSE,3,0.2789,1.3213,0,0,312,312,3
937,TRUE,1,1.002,10.2,0,0,313,313,1
938,FALSE,2,0.996,12.3906,0,0,313,313,2
939,FALSE,3,0.5255,2.6409,0,0,313,313,3
940,TRUE,1,1.303,11,0,0,314,314,1
941,FALSE,2,1.552,15.7906,0,0,314,314,2
942,FALSE,3,0.6472,3.3406,0,0,314,314,3
943,TRUE,1,0.267,1.8,0,0,315,315,1
944,FALSE,2,1.073,4.9,0,0,315,315,2
945,FALSE,3,0.1485,0.6295,0,0,315,315,3
946,TRUE,1,0.831,8.09,0,0,316,316,1
947,FALSE,2,1.758,10.4978,0,0,316,316,2
948,FALSE,3,0.4498,2.1706,0,0,316,316,3
949,TRUE,1,0.328,1.9,0,0,317,317,1
950,FALSE,2,1.151,6.8,0,0,317,317,2
951,FALSE,3,0.1764,0.7671,0,0,317,317,3
952,TRUE,1,0.489,1.9,0,0,318,318,1
953,FALSE,2,1.093,6,0,0,318,318,2
954,FALSE,3,0.2106,0.9585,0,0,318,318,3
955,TRUE,1,0.723,4.8,0,0,319,319,1
956,FALSE,2,1.285,12.3094,0,0,319,319,2
957,FALSE,3,0.5255,2.6409,0,0,319,319,3
958,TRUE,1,0.282,1.9,0,0,320,320,1
959,FALSE,2,1.058,5.6,0,0,320,320,2
960,FALSE,3,0.1498,0.6846,0,0,320,320,3
961,TRUE,1,0.288,1.9,0,0,321,321,1
962,FALSE,2,0.993,4.9,0,0,321,321,2
963,FALSE,3,0.1641,0.7138,0,0,321,321,3
964,TRUE,1,0.472,1.9,0,0,322,322,1
965,FALSE,2,1.109,6,0,0,322,322,2
966,FALSE,3,0.2165,0.9917,0,0,322,322,3
967,TRUE,1,0.362,2.3,0,0,323,323,1
968,FALSE,2,0.834,6.9,0,0,323,323,2
969,FALSE,3,0.2729,1.341,0,0,323,323,3
970,TRUE,1,0.349,1.9,0,0,324,324,1
971,FALSE,2,1.265,7.9,0,0,324,324,2
972,FALSE,3,0.2249,1.0374,0,0,324,324,3
973,TRUE,1,0.282,1.9,0,0,325,325,1
974,FALSE,2,0.644,5.6,0,0,325,325,2
975,FALSE,3,0.1498,0.6846,0,0,325,325,3
976,TRUE,1,0.267,1.8,0,0,326,326,1
977,FALSE,2,1.149,6,0,0,326,326,2
978,FALSE,3,0.1485,0.6295,0,0,326,326,3
979,TRUE,1,0.587,3.2,0,0,327,327,1
980,FALSE,2,1.051,10.2,0,0,327,327,2
981,FALSE,3,0.3171,1.6142,0,0,327,327,3
982,TRUE,1,0.332,1.9,0,0,328,328,1
983,FALSE,2,1.195,7.3,0,0,328,328,2
984,FALSE,3,0.2087,0.9481,0,0,328,328,3
985,TRUE,1,0.51,6.5,0,0,329,329,1
986,FALSE,2,1.923,21.1311,0,0,329,329,2
987,FALSE,3,0.8136,4.2044,0,0,329,329,3
988,TRUE,1,0.616,2.3,0,0,330,330,1
989,FALSE,2,0.981,7.2,0,0,330,330,2
990,FALSE,3,0.255,1.247,0,0,330,330,3
991,TRUE,1,1.65,11,0,0,331,331,1
992,FALSE,2,1.612,15.8039,0,0,331,331,2
993,FALSE,3,0.6472,3.3406,0,0,331,331,3
994,TRUE,1,0.633,2.3,0,0,332,332,1
